E	dosup	dosdw	Int
36.52	7.17E-85	7.17E-85	2.42E+02
36.53	7.17E-85	7.17E-85	2.42E+02
36.54	7.17E-85	7.17E-85	2.42E+02
36.55	7.17E-85	7.17E-85	2.42E+02
36.56	7.17E-85	7.17E-85	2.42E+02
36.57	7.17E-85	7.17E-85	2.42E+02
36.58	7.17E-85	7.17E-85	2.42E+02
36.59	7.17E-85	7.17E-85	2.42E+02
36.6	7.17E-85	7.17E-85	2.42E+02
36.61	7.17E-85	7.17E-85	2.42E+02
36.62	7.17E-85	7.17E-85	2.42E+02
36.63	7.17E-85	7.17E-85	2.42E+02
36.64	7.17E-85	7.17E-85	2.42E+02
36.65	7.17E-85	7.17E-85	2.42E+02
36.66	7.17E-85	7.17E-85	2.42E+02
36.67	7.17E-85	7.17E-85	2.42E+02
36.68	7.17E-85	7.17E-85	2.42E+02
36.69	7.17E-85	7.17E-85	2.42E+02
36.7	7.17E-85	7.17E-85	2.42E+02
36.71	7.17E-85	7.17E-85	2.42E+02
36.72	7.17E-85	7.17E-85	2.42E+02
36.73	7.17E-85	7.17E-85	2.42E+02
36.74	7.17E-85	7.17E-85	2.42E+02
36.75	7.17E-85	7.17E-85	2.42E+02
36.76	7.17E-85	7.17E-85	2.42E+02
36.77	7.17E-85	7.17E-85	2.42E+02
36.78	7.17E-85	7.17E-85	2.42E+02
36.79	7.17E-85	7.17E-85	2.42E+02
36.8	7.17E-85	7.17E-85	2.42E+02
36.81	7.17E-85	7.17E-85	2.42E+02
36.82	7.17E-85	7.17E-85	2.42E+02
36.83	7.17E-85	7.17E-85	2.42E+02
36.84	7.17E-85	7.17E-85	2.42E+02
36.85	7.17E-85	7.17E-85	2.42E+02
36.86	7.17E-85	7.17E-85	2.42E+02
36.87	7.17E-85	7.17E-85	2.42E+02
36.88	7.17E-85	7.17E-85	2.42E+02
36.89	7.17E-85	7.17E-85	2.42E+02
36.9	7.17E-85	7.17E-85	2.42E+02
36.91	7.17E-85	7.17E-85	2.42E+02
36.92	7.17E-85	7.17E-85	2.42E+02
36.93	7.17E-85	7.17E-85	2.42E+02
36.94	7.17E-85	7.17E-85	2.42E+02
36.95	7.17E-85	7.17E-85	2.42E+02
36.96	7.17E-85	7.17E-85	2.42E+02
36.97	7.17E-85	7.17E-85	2.42E+02
36.98	7.17E-85	7.17E-85	2.42E+02
36.99	7.17E-85	7.17E-85	2.42E+02
37	7.17E-85	7.17E-85	2.42E+02
37.01	7.17E-85	7.17E-85	2.42E+02
37.02	7.17E-85	7.17E-85	2.42E+02
37.03	7.17E-85	7.17E-85	2.42E+02
37.04	7.17E-85	7.17E-85	2.42E+02
37.05	7.17E-85	7.17E-85	2.42E+02
37.06	7.17E-85	7.17E-85	2.42E+02
37.07	7.17E-85	7.17E-85	2.42E+02
37.08	7.17E-85	7.17E-85	2.42E+02
37.09	7.17E-85	7.17E-85	2.42E+02
37.1	7.17E-85	7.17E-85	2.42E+02
37.11	7.17E-85	7.17E-85	2.42E+02
37.12	7.17E-85	7.17E-85	2.42E+02
37.13	7.17E-85	7.17E-85	2.42E+02
37.14	7.17E-85	7.17E-85	2.42E+02
37.15	7.17E-85	7.17E-85	2.42E+02
37.16	7.17E-85	7.17E-85	2.42E+02
37.17	7.17E-85	7.17E-85	2.42E+02
37.18	7.17E-85	7.17E-85	2.42E+02
37.19	7.17E-85	7.17E-85	2.42E+02
37.2	7.17E-85	7.17E-85	2.42E+02
37.21	7.17E-85	7.17E-85	2.42E+02
37.22	7.17E-85	7.17E-85	2.42E+02
37.23	7.17E-85	7.17E-85	2.42E+02
37.24	7.17E-85	7.17E-85	2.42E+02
37.25	7.17E-85	7.17E-85	2.42E+02
37.26	7.17E-85	7.17E-85	2.42E+02
37.27	7.17E-85	7.17E-85	2.42E+02
37.28	7.17E-85	7.17E-85	2.42E+02
37.29	7.17E-85	7.17E-85	2.42E+02
37.3	7.17E-85	7.17E-85	2.42E+02
37.31	7.17E-85	7.17E-85	2.42E+02
37.32	7.17E-85	7.17E-85	2.42E+02
37.33	7.17E-85	7.17E-85	2.42E+02
37.34	7.17E-85	7.17E-85	2.42E+02
37.35	7.17E-85	7.17E-85	2.42E+02
37.36	7.17E-85	7.17E-85	2.42E+02
37.37	7.17E-85	7.17E-85	2.42E+02
37.38	7.17E-85	7.17E-85	2.42E+02
37.39	7.17E-85	7.17E-85	2.42E+02
37.4	7.17E-85	7.17E-85	2.42E+02
37.41	7.17E-85	7.17E-85	2.42E+02
37.42	7.17E-85	7.17E-85	2.42E+02
37.43	7.17E-85	7.17E-85	2.42E+02
37.44	7.17E-85	7.17E-85	2.42E+02
37.45	7.17E-85	7.17E-85	2.42E+02
37.46	7.17E-85	7.17E-85	2.42E+02
37.47	7.17E-85	7.17E-85	2.42E+02
37.48	7.17E-85	7.17E-85	2.42E+02
37.49	7.17E-85	7.17E-85	2.42E+02
37.5	7.17E-85	7.17E-85	2.42E+02
37.51	7.17E-85	7.17E-85	2.42E+02
37.52	7.17E-85	7.17E-85	2.42E+02
37.53	7.17E-85	7.17E-85	2.42E+02
37.54	7.17E-85	7.17E-85	2.42E+02
37.55	7.17E-85	7.17E-85	2.42E+02
37.56	7.17E-85	7.17E-85	2.42E+02
37.57	7.17E-85	7.17E-85	2.42E+02
37.58	7.17E-85	7.17E-85	2.42E+02
37.59	7.17E-85	7.17E-85	2.42E+02
37.6	7.17E-85	7.17E-85	2.42E+02
37.61	7.17E-85	7.17E-85	2.42E+02
37.62	7.17E-85	7.17E-85	2.42E+02
37.63	7.17E-85	7.17E-85	2.42E+02
37.64	7.17E-85	7.17E-85	2.42E+02
37.65	7.17E-85	7.17E-85	2.42E+02
37.66	7.17E-85	7.17E-85	2.42E+02
37.67	7.17E-85	7.17E-85	2.42E+02
37.68	7.17E-85	7.17E-85	2.42E+02
37.69	7.17E-85	7.17E-85	2.42E+02
37.7	7.17E-85	7.17E-85	2.42E+02
37.71	7.17E-85	7.17E-85	2.42E+02
37.72	7.17E-85	7.17E-85	2.42E+02
37.73	7.17E-85	7.17E-85	2.42E+02
37.74	7.17E-85	7.17E-85	2.42E+02
37.75	7.17E-85	7.17E-85	2.42E+02
37.76	7.17E-85	7.17E-85	2.42E+02
37.77	7.17E-85	7.17E-85	2.42E+02
37.78	7.17E-85	7.17E-85	2.42E+02
37.79	7.17E-85	7.17E-85	2.42E+02
37.8	7.17E-85	7.17E-85	2.42E+02
37.81	7.17E-85	7.17E-85	2.42E+02
37.82	7.17E-85	7.17E-85	2.42E+02
37.83	7.17E-85	7.17E-85	2.42E+02
37.84	7.17E-85	7.17E-85	2.42E+02
37.85	7.17E-85	7.17E-85	2.42E+02
37.86	7.17E-85	7.17E-85	2.42E+02
37.87	7.17E-85	7.17E-85	2.42E+02
37.88	7.17E-85	7.17E-85	2.42E+02
37.89	7.17E-85	7.17E-85	2.42E+02
37.9	7.17E-85	7.17E-85	2.42E+02
37.91	7.17E-85	7.17E-85	2.42E+02
37.92	7.17E-85	7.17E-85	2.42E+02
37.93	7.17E-85	7.17E-85	2.42E+02
37.94	7.17E-85	7.17E-85	2.42E+02
37.95	7.17E-85	7.17E-85	2.42E+02
37.96	7.17E-85	7.17E-85	2.42E+02
37.97	7.17E-85	7.17E-85	2.42E+02
37.98	7.17E-85	7.17E-85	2.42E+02
37.99	7.17E-85	7.17E-85	2.42E+02
38	7.17E-85	7.17E-85	2.42E+02
38.01	7.17E-85	7.17E-85	2.42E+02
38.02	7.17E-85	7.17E-85	2.42E+02
38.03	7.17E-85	7.17E-85	2.42E+02
38.04	7.17E-85	7.17E-85	2.42E+02
38.05	7.17E-85	7.17E-85	2.42E+02
38.06	7.17E-85	7.17E-85	2.42E+02
38.07	7.17E-85	7.17E-85	2.42E+02
38.08	7.17E-85	7.17E-85	2.42E+02
38.09	7.17E-85	7.17E-85	2.42E+02
38.1	7.17E-85	7.17E-85	2.42E+02
38.11	7.17E-85	7.17E-85	2.42E+02
38.12	7.17E-85	7.17E-85	2.42E+02
38.13	7.17E-85	7.17E-85	2.42E+02
38.14	7.17E-85	7.17E-85	2.42E+02
38.15	7.17E-85	7.17E-85	2.42E+02
38.16	7.17E-85	7.17E-85	2.42E+02
38.17	7.17E-85	7.17E-85	2.42E+02
38.18	7.17E-85	7.17E-85	2.42E+02
38.19	7.17E-85	7.17E-85	2.42E+02
38.2	7.17E-85	7.17E-85	2.42E+02
38.21	7.17E-85	7.17E-85	2.42E+02
38.22	7.17E-85	7.17E-85	2.42E+02
38.23	7.17E-85	7.17E-85	2.42E+02
38.24	7.17E-85	7.17E-85	2.42E+02
38.25	7.17E-85	7.17E-85	2.42E+02
38.26	7.17E-85	7.17E-85	2.42E+02
38.27	7.17E-85	7.17E-85	2.42E+02
38.28	7.17E-85	7.17E-85	2.42E+02
38.29	7.17E-85	7.17E-85	2.42E+02
38.3	7.17E-85	7.17E-85	2.42E+02
38.31	7.17E-85	7.17E-85	2.42E+02
38.32	7.17E-85	7.17E-85	2.42E+02
38.33	7.17E-85	7.17E-85	2.42E+02
38.34	7.17E-85	7.17E-85	2.42E+02
38.35	7.17E-85	7.17E-85	2.42E+02
38.36	7.17E-85	7.17E-85	2.42E+02
38.37	7.17E-85	7.17E-85	2.42E+02
38.38	7.17E-85	7.17E-85	2.42E+02
38.39	7.17E-85	7.17E-85	2.42E+02
38.4	7.17E-85	7.17E-85	2.42E+02
38.41	7.17E-85	7.17E-85	2.42E+02
38.42	7.17E-85	7.17E-85	2.42E+02
38.43	7.17E-85	7.17E-85	2.42E+02
38.44	7.17E-85	7.17E-85	2.42E+02
38.45	7.17E-85	7.17E-85	2.42E+02
38.46	7.17E-85	7.17E-85	2.42E+02
38.47	7.17E-85	7.17E-85	2.42E+02
38.48	7.17E-85	7.17E-85	2.42E+02
38.49	7.17E-85	7.17E-85	2.42E+02
38.5	7.17E-85	7.17E-85	2.42E+02
38.51	7.17E-85	7.17E-85	2.42E+02
38.52	7.17E-85	7.17E-85	2.42E+02
38.53	7.17E-85	7.17E-85	2.42E+02
38.54	7.17E-85	7.17E-85	2.42E+02
38.55	7.17E-85	7.17E-85	2.42E+02
38.56	7.17E-85	7.17E-85	2.42E+02
38.57	7.17E-85	7.17E-85	2.42E+02
38.58	7.17E-85	7.17E-85	2.42E+02
38.59	7.17E-85	7.17E-85	2.42E+02
38.6	7.17E-85	7.17E-85	2.42E+02
38.61	7.17E-85	7.17E-85	2.42E+02
38.62	7.17E-85	7.17E-85	2.42E+02
38.63	7.17E-85	7.17E-85	2.42E+02
38.64	7.17E-85	7.17E-85	2.42E+02
38.65	7.17E-85	7.17E-85	2.42E+02
38.66	7.17E-85	7.17E-85	2.42E+02
38.67	7.17E-85	7.17E-85	2.42E+02
38.68	7.17E-85	7.17E-85	2.42E+02
38.69	7.17E-85	7.17E-85	2.42E+02
38.7	7.17E-85	7.17E-85	2.42E+02
38.71	7.17E-85	7.17E-85	2.42E+02
38.72	7.17E-85	7.17E-85	2.42E+02
38.73	7.17E-85	7.17E-85	2.42E+02
38.74	7.17E-85	7.17E-85	2.42E+02
38.75	7.17E-85	7.17E-85	2.42E+02
38.76	7.17E-85	7.17E-85	2.42E+02
38.77	7.17E-85	7.17E-85	2.42E+02
38.78	7.17E-85	7.17E-85	2.42E+02
38.79	7.17E-85	7.17E-85	2.42E+02
38.8	7.17E-85	7.17E-85	2.42E+02
38.81	7.17E-85	7.17E-85	2.42E+02
38.82	7.17E-85	7.17E-85	2.42E+02
38.83	7.17E-85	7.17E-85	2.42E+02
38.84	7.17E-85	7.17E-85	2.42E+02
38.85	7.17E-85	7.17E-85	2.42E+02
38.86	7.17E-85	7.17E-85	2.42E+02
38.87	7.17E-85	7.17E-85	2.42E+02
38.88	7.17E-85	7.17E-85	2.42E+02
38.89	7.17E-85	7.17E-85	2.42E+02
38.9	7.17E-85	7.17E-85	2.42E+02
38.91	7.17E-85	7.17E-85	2.42E+02
38.92	7.17E-85	7.17E-85	2.42E+02
38.93	7.17E-85	7.17E-85	2.42E+02
38.94	7.17E-85	7.17E-85	2.42E+02
38.95	7.17E-85	7.17E-85	2.42E+02
38.96	7.17E-85	7.17E-85	2.42E+02
38.97	7.17E-85	7.17E-85	2.42E+02
38.98	7.17E-85	7.17E-85	2.42E+02
38.99	7.17E-85	7.17E-85	2.42E+02
39	7.17E-85	7.17E-85	2.42E+02
39.01	7.17E-85	7.17E-85	2.42E+02
39.02	7.17E-85	7.17E-85	2.42E+02
39.03	7.17E-85	7.17E-85	2.42E+02
39.04	7.17E-85	7.17E-85	2.42E+02
39.05	7.17E-85	7.17E-85	2.42E+02
39.06	7.17E-85	7.17E-85	2.42E+02
39.07	7.17E-85	7.17E-85	2.42E+02
39.08	7.17E-85	7.17E-85	2.42E+02
39.09	7.17E-85	7.17E-85	2.42E+02
39.1	7.17E-85	7.17E-85	2.42E+02
39.11	7.17E-85	7.17E-85	2.42E+02
39.12	7.17E-85	7.17E-85	2.42E+02
39.13	7.17E-85	7.17E-85	2.42E+02
39.14	7.17E-85	7.17E-85	2.42E+02
39.15	7.17E-85	7.17E-85	2.42E+02
39.16	7.17E-85	7.17E-85	2.42E+02
39.17	7.17E-85	7.17E-85	2.42E+02
39.18	7.17E-85	7.17E-85	2.42E+02
39.19	7.17E-85	7.17E-85	2.42E+02
39.2	7.17E-85	7.17E-85	2.42E+02
39.21	7.17E-85	7.17E-85	2.42E+02
39.22	7.17E-85	7.17E-85	2.42E+02
39.23	7.17E-85	7.17E-85	2.42E+02
39.24	7.17E-85	7.17E-85	2.42E+02
39.25	7.17E-85	7.17E-85	2.42E+02
39.26	7.17E-85	7.17E-85	2.42E+02
39.27	7.17E-85	7.17E-85	2.42E+02
39.28	7.17E-85	7.17E-85	2.42E+02
39.29	7.17E-85	7.17E-85	2.42E+02
39.3	7.17E-85	7.17E-85	2.42E+02
39.31	7.17E-85	7.17E-85	2.42E+02
39.32	7.17E-85	7.17E-85	2.42E+02
39.33	7.17E-85	7.17E-85	2.42E+02
39.34	7.17E-85	7.17E-85	2.42E+02
39.35	7.17E-85	7.17E-85	2.42E+02
39.36	7.17E-85	7.17E-85	2.42E+02
39.37	7.17E-85	7.17E-85	2.42E+02
39.38	7.17E-85	7.17E-85	2.42E+02
39.39	7.17E-85	7.17E-85	2.42E+02
39.4	7.17E-85	7.17E-85	2.42E+02
39.41	7.17E-85	7.17E-85	2.42E+02
39.42	7.17E-85	7.17E-85	2.42E+02
39.43	7.17E-85	7.17E-85	2.42E+02
39.44	7.17E-85	7.17E-85	2.42E+02
39.45	7.17E-85	7.17E-85	2.42E+02
39.46	7.17E-85	7.17E-85	2.42E+02
39.47	7.17E-85	7.17E-85	2.42E+02
39.48	7.17E-85	7.17E-85	2.42E+02
39.49	7.17E-85	7.17E-85	2.42E+02
39.5	7.17E-85	7.17E-85	2.42E+02
39.51	7.17E-85	7.17E-85	2.42E+02
39.52	7.17E-85	7.17E-85	2.42E+02
39.53	7.17E-85	7.17E-85	2.42E+02
39.54	7.17E-85	7.17E-85	2.42E+02
39.55	7.17E-85	7.17E-85	2.42E+02
39.56	7.17E-85	7.17E-85	2.42E+02
39.57	7.17E-85	7.17E-85	2.42E+02
39.58	7.17E-85	7.17E-85	2.42E+02
39.59	7.17E-85	7.17E-85	2.42E+02
39.6	7.17E-85	7.17E-85	2.42E+02
39.61	7.17E-85	7.17E-85	2.42E+02
39.62	7.17E-85	7.17E-85	2.42E+02
39.63	7.17E-85	7.17E-85	2.42E+02
39.64	7.17E-85	7.17E-85	2.42E+02
39.65	7.17E-85	7.17E-85	2.42E+02
39.66	7.17E-85	7.17E-85	2.42E+02
39.67	7.17E-85	7.17E-85	2.42E+02
39.68	7.17E-85	7.17E-85	2.42E+02
39.69	7.17E-85	7.17E-85	2.42E+02
39.7	7.17E-85	7.17E-85	2.42E+02
39.71	7.17E-85	7.17E-85	2.42E+02
39.72	7.17E-85	7.17E-85	2.42E+02
39.73	7.17E-85	7.17E-85	2.42E+02
39.74	7.17E-85	7.17E-85	2.42E+02
39.75	7.17E-85	7.17E-85	2.42E+02
39.76	7.17E-85	7.17E-85	2.42E+02
39.77	7.17E-85	7.17E-85	2.42E+02
39.78	7.17E-85	7.17E-85	2.42E+02
39.79	7.17E-85	7.17E-85	2.42E+02
39.8	7.17E-85	7.17E-85	2.42E+02
39.81	7.17E-85	7.17E-85	2.42E+02
39.82	7.17E-85	7.17E-85	2.42E+02
39.83	7.17E-85	7.17E-85	2.42E+02
39.84	7.17E-85	7.17E-85	2.42E+02
39.85	7.17E-85	7.17E-85	2.42E+02
39.86	7.17E-85	7.17E-85	2.42E+02
39.87	7.17E-85	7.17E-85	2.42E+02
39.88	7.17E-85	7.17E-85	2.42E+02
39.89	7.17E-85	7.17E-85	2.42E+02
39.9	7.17E-85	7.17E-85	2.42E+02
39.91	7.17E-85	7.17E-85	2.42E+02
39.92	7.17E-85	7.17E-85	2.42E+02
39.93	7.17E-85	7.17E-85	2.42E+02
39.94	7.17E-85	7.17E-85	2.42E+02
39.95	7.17E-85	7.17E-85	2.42E+02
39.96	7.17E-85	7.17E-85	2.42E+02
39.97	7.17E-85	7.17E-85	2.42E+02
39.98	7.17E-85	7.17E-85	2.42E+02
39.99	7.17E-85	7.17E-85	2.42E+02
40	7.17E-85	7.17E-85	2.42E+02
40.01	7.17E-85	7.17E-85	2.42E+02
40.02	7.17E-85	7.17E-85	2.42E+02
40.03	7.17E-85	7.17E-85	2.42E+02
40.04	7.17E-85	7.17E-85	2.42E+02
40.05	7.17E-85	7.17E-85	2.42E+02
40.06	7.17E-85	7.17E-85	2.42E+02
40.07	7.17E-85	7.17E-85	2.42E+02
40.08	7.17E-85	7.17E-85	2.42E+02
40.09	7.17E-85	7.17E-85	2.42E+02
40.1	7.17E-85	7.17E-85	2.42E+02
40.11	7.17E-85	7.17E-85	2.42E+02
40.12	7.17E-85	7.17E-85	2.42E+02
40.13	7.17E-85	7.17E-85	2.42E+02
40.14	7.17E-85	7.17E-85	2.42E+02
40.15	7.17E-85	7.17E-85	2.42E+02
40.16	7.17E-85	7.17E-85	2.42E+02
40.17	7.17E-85	7.17E-85	2.42E+02
40.18	7.17E-85	7.17E-85	2.42E+02
40.19	7.17E-85	7.17E-85	2.42E+02
40.2	7.17E-85	7.17E-85	2.42E+02
40.21	7.17E-85	7.17E-85	2.42E+02
40.22	7.17E-85	7.17E-85	2.42E+02
40.23	7.17E-85	7.17E-85	2.42E+02
40.24	7.17E-85	7.17E-85	2.42E+02
40.25	7.17E-85	7.17E-85	2.42E+02
40.26	7.17E-85	7.17E-85	2.42E+02
40.27	7.17E-85	7.17E-85	2.42E+02
40.28	7.17E-85	7.17E-85	2.42E+02
40.29	7.17E-85	7.17E-85	2.42E+02
40.3	7.17E-85	7.17E-85	2.42E+02
40.31	7.17E-85	7.17E-85	2.42E+02
40.32	7.17E-85	7.17E-85	2.42E+02
40.33	7.17E-85	7.17E-85	2.42E+02
40.34	7.17E-85	7.17E-85	2.42E+02
40.35	7.17E-85	7.17E-85	2.42E+02
40.36	7.17E-85	7.17E-85	2.42E+02
40.37	7.17E-85	7.17E-85	2.42E+02
40.38	7.17E-85	7.17E-85	2.42E+02
40.39	7.17E-85	7.17E-85	2.42E+02
40.4	7.17E-85	7.17E-85	2.42E+02
40.41	7.17E-85	7.17E-85	2.42E+02
40.42	7.17E-85	7.17E-85	2.42E+02
40.43	7.17E-85	7.17E-85	2.42E+02
40.44	7.17E-85	7.17E-85	2.42E+02
40.45	7.17E-85	7.17E-85	2.42E+02
40.46	7.17E-85	7.17E-85	2.42E+02
40.47	7.17E-85	7.17E-85	2.42E+02
40.48	7.17E-85	7.17E-85	2.42E+02
40.49	7.17E-85	7.17E-85	2.42E+02
40.5	7.17E-85	7.17E-85	2.42E+02
40.51	7.17E-85	7.17E-85	2.42E+02
40.52	7.17E-85	7.17E-85	2.42E+02
40.53	7.17E-85	7.17E-85	2.42E+02
40.54	7.17E-85	7.17E-85	2.42E+02
40.55	7.17E-85	7.17E-85	2.42E+02
40.56	7.17E-85	7.17E-85	2.42E+02
40.57	7.17E-85	7.17E-85	2.42E+02
40.58	7.17E-85	7.17E-85	2.42E+02
40.59	7.17E-85	7.17E-85	2.42E+02
40.6	7.17E-85	7.17E-85	2.42E+02
40.61	7.17E-85	7.17E-85	2.42E+02
40.62	7.17E-85	7.17E-85	2.42E+02
40.63	7.17E-85	7.17E-85	2.42E+02
40.64	7.17E-85	7.17E-85	2.42E+02
40.65	7.17E-85	7.17E-85	2.42E+02
40.66	7.17E-85	7.17E-85	2.42E+02
40.67	7.17E-85	7.17E-85	2.42E+02
40.68	7.17E-85	7.17E-85	2.42E+02
40.69	7.17E-85	7.17E-85	2.42E+02
40.7	7.17E-85	7.17E-85	2.42E+02
40.71	7.17E-85	7.17E-85	2.42E+02
40.72	7.17E-85	7.17E-85	2.42E+02
40.73	7.17E-85	7.17E-85	2.42E+02
40.74	7.17E-85	7.17E-85	2.42E+02
40.75	7.17E-85	7.17E-85	2.42E+02
40.76	7.17E-85	7.17E-85	2.42E+02
40.77	7.17E-85	7.17E-85	2.42E+02
40.78	7.17E-85	7.17E-85	2.42E+02
40.79	7.17E-85	7.17E-85	2.42E+02
40.8	7.17E-85	7.17E-85	2.42E+02
40.81	7.17E-85	7.17E-85	2.42E+02
40.82	7.17E-85	7.17E-85	2.42E+02
40.83	7.17E-85	7.17E-85	2.42E+02
40.84	7.17E-85	7.17E-85	2.42E+02
40.85	7.17E-85	7.17E-85	2.42E+02
40.86	7.17E-85	7.17E-85	2.42E+02
40.87	7.17E-85	7.17E-85	2.42E+02
40.88	7.17E-85	7.17E-85	2.42E+02
40.89	7.17E-85	7.17E-85	2.42E+02
40.9	7.17E-85	7.17E-85	2.42E+02
40.91	7.17E-85	7.17E-85	2.42E+02
40.92	7.17E-85	7.17E-85	2.42E+02
40.93	7.17E-85	7.17E-85	2.42E+02
40.94	7.17E-85	7.17E-85	2.42E+02
40.95	7.17E-85	7.17E-85	2.42E+02
40.96	7.17E-85	7.17E-85	2.42E+02
40.97	7.17E-85	7.17E-85	2.42E+02
40.98	7.17E-85	7.17E-85	2.42E+02
40.99	7.17E-85	7.17E-85	2.42E+02
41	7.17E-85	7.17E-85	2.42E+02
41.01	7.17E-85	7.17E-85	2.42E+02
41.02	7.17E-85	7.17E-85	2.42E+02
41.03	7.17E-85	7.17E-85	2.42E+02
41.04	7.17E-85	7.17E-85	2.42E+02
41.05	7.17E-85	7.17E-85	2.42E+02
41.06	7.17E-85	7.17E-85	2.42E+02
41.07	7.17E-85	7.17E-85	2.42E+02
41.08	7.17E-85	7.17E-85	2.42E+02
41.09	7.17E-85	7.17E-85	2.42E+02
41.1	7.17E-85	7.17E-85	2.42E+02
41.11	7.17E-85	7.17E-85	2.42E+02
41.12	7.17E-85	7.17E-85	2.42E+02
41.13	7.17E-85	7.17E-85	2.42E+02
41.14	7.17E-85	7.17E-85	2.42E+02
41.15	7.17E-85	7.17E-85	2.42E+02
41.16	7.17E-85	7.17E-85	2.42E+02
41.17	7.17E-85	7.17E-85	2.42E+02
41.18	7.17E-85	7.17E-85	2.42E+02
41.19	7.17E-85	7.17E-85	2.42E+02
41.2	7.17E-85	7.17E-85	2.42E+02
41.21	7.17E-85	7.17E-85	2.42E+02
41.22	7.17E-85	7.17E-85	2.42E+02
41.23	7.17E-85	7.17E-85	2.42E+02
41.24	7.17E-85	7.17E-85	2.42E+02
41.25	7.17E-85	7.17E-85	2.42E+02
41.26	7.17E-85	7.17E-85	2.42E+02
41.27	7.17E-85	7.17E-85	2.42E+02
41.28	7.17E-85	7.17E-85	2.42E+02
41.29	7.17E-85	7.17E-85	2.42E+02
41.3	7.17E-85	7.17E-85	2.42E+02
41.31	7.17E-85	7.17E-85	2.42E+02
41.32	7.17E-85	7.17E-85	2.42E+02
41.33	7.17E-85	7.17E-85	2.42E+02
41.34	7.17E-85	7.17E-85	2.42E+02
41.35	7.17E-85	7.17E-85	2.42E+02
41.36	7.17E-85	7.17E-85	2.42E+02
41.37	7.17E-85	7.17E-85	2.42E+02
41.38	7.17E-85	7.17E-85	2.42E+02
41.39	7.17E-85	7.17E-85	2.42E+02
41.4	7.17E-85	7.17E-85	2.42E+02
41.41	7.17E-85	7.17E-85	2.42E+02
41.42	7.17E-85	7.17E-85	2.42E+02
41.43	7.17E-85	7.17E-85	2.42E+02
41.44	7.17E-85	7.17E-85	2.42E+02
41.45	7.17E-85	7.17E-85	2.42E+02
41.46	7.17E-85	7.17E-85	2.42E+02
41.47	7.17E-85	7.17E-85	2.42E+02
41.48	7.17E-85	7.17E-85	2.42E+02
41.49	7.17E-85	7.17E-85	2.42E+02
41.5	7.17E-85	7.17E-85	2.42E+02
41.51	7.17E-85	7.17E-85	2.42E+02
41.52	7.17E-85	7.17E-85	2.42E+02
41.53	7.17E-85	7.17E-85	2.42E+02
41.54	7.17E-85	7.17E-85	2.42E+02
41.55	7.17E-85	7.17E-85	2.42E+02
41.56	7.17E-85	7.17E-85	2.42E+02
41.57	7.17E-85	7.17E-85	2.42E+02
41.58	7.17E-85	7.17E-85	2.42E+02
41.59	7.17E-85	7.17E-85	2.42E+02
41.6	7.17E-85	7.17E-85	2.42E+02
41.61	7.17E-85	7.17E-85	2.42E+02
41.62	7.17E-85	7.17E-85	2.42E+02
41.63	7.17E-85	7.17E-85	2.42E+02
41.64	7.17E-85	7.17E-85	2.42E+02
41.65	7.17E-85	7.17E-85	2.42E+02
41.66	7.17E-85	7.17E-85	2.42E+02
41.67	7.17E-85	7.17E-85	2.42E+02
41.68	7.17E-85	7.17E-85	2.42E+02
41.69	7.17E-85	7.17E-85	2.42E+02
41.7	7.17E-85	7.17E-85	2.42E+02
41.71	7.17E-85	7.17E-85	2.42E+02
41.72	7.17E-85	7.17E-85	2.42E+02
41.73	7.17E-85	7.17E-85	2.42E+02
41.74	7.17E-85	7.17E-85	2.42E+02
41.75	7.17E-85	7.17E-85	2.42E+02
41.76	7.17E-85	7.17E-85	2.42E+02
41.77	7.17E-85	7.17E-85	2.42E+02
41.78	7.17E-85	7.17E-85	2.42E+02
41.79	7.17E-85	7.17E-85	2.42E+02
41.8	7.17E-85	7.17E-85	2.42E+02
41.81	7.17E-85	7.17E-85	2.42E+02
41.82	7.17E-85	7.17E-85	2.42E+02
41.83	7.17E-85	7.17E-85	2.42E+02
41.84	7.17E-85	7.17E-85	2.42E+02
41.85	7.17E-85	7.17E-85	2.42E+02
41.86	7.17E-85	7.17E-85	2.42E+02
41.87	7.17E-85	7.17E-85	2.42E+02
41.88	7.17E-85	7.17E-85	2.42E+02
41.89	7.17E-85	7.17E-85	2.42E+02
41.9	7.17E-85	7.17E-85	2.42E+02
41.91	7.17E-85	7.17E-85	2.42E+02
41.92	7.17E-85	7.17E-85	2.42E+02
41.93	7.17E-85	7.17E-85	2.42E+02
41.94	7.17E-85	7.17E-85	2.42E+02
41.95	7.17E-85	7.17E-85	2.42E+02
41.96	7.17E-85	7.17E-85	2.42E+02
41.97	7.17E-85	7.17E-85	2.42E+02
41.98	7.17E-85	7.17E-85	2.42E+02
41.99	7.17E-85	7.17E-85	2.42E+02
42	7.17E-85	7.17E-85	2.42E+02
42.01	7.17E-85	7.17E-85	2.42E+02
42.02	7.17E-85	7.17E-85	2.42E+02
42.03	7.17E-85	7.17E-85	2.42E+02
42.04	7.17E-85	7.17E-85	2.42E+02
42.05	7.17E-85	7.17E-85	2.42E+02
42.06	7.17E-85	7.17E-85	2.42E+02
42.07	7.17E-85	7.17E-85	2.42E+02
42.08	7.17E-85	7.17E-85	2.42E+02
42.09	7.17E-85	7.17E-85	2.42E+02
42.1	7.17E-85	7.17E-85	2.42E+02
